ResponseId,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q52_SHARED_8,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,Q53_SHARED_8,Q57_SHARED_1,Q57_SHARED_2,Q57_SHARED_3,Q57_SHARED_4,Q57_SHARED_5,Q57_SHARED_6,Q57_SHARED_7,Q57_SHARED_8,Year,Quarter,LOB,WAVE
R_1sxgCBrBjjlzrJD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_5M5uETZMipqRm3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,2,2,2,,4,4,,,8,4,8,,1,2,,,2025,Q2,PL,4
R_3q3DcTb20UekfWn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,4,3,3,5,4,4,,8,4,8,8,1,2,3,,2025,Q2,PL,4
R_6gICRP0M8NxUWD7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_bgwTehKlVA7D8EK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_5bEbk96Kr5lkOsm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_5bYWo0QFxOuApMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_4IUP2yRmX7uZ9Lo,1,,1,1,1,1,1,1,1,,1,1,1,,1,1,4,,4,4,5,,5,1,1,,4,2,3,1,2,1,,,,,,,1,,5,,3,5,3,4,3,3,,1,,,,,,,,5,,,,,,,,7,,,,,,,2024,Q4,CL,2
R_bkFkIJAYG51nL6e,,1,1,,,1,1,,,,,,,1,1,,,,,,,1,5,,,1,5,,,2,5,,,,,,,1,,,,2,4,,,2,4,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_4ZuEhYEb8kqbGaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,3,1,,,1,1,4,,6,5,,,4,6,2,,2024,Q4,CL,2
R_eyAoTdJWUPg82RU,,1,,,1,,1,1,,1,,,1,,1,1,,3,,,3,,4,4,,2,,,1,,5,2,,1,,,,,1,,,5,,,2,,2,5,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_5DVm8USDltaFMHq,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,,,,,1,1,,,1,1,1,,3,3,,,3,5,3,,8,8,,,1,2,8,,2024,Q4,PL,2
R_7ZHqWNNgqNJjmSY,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,1,1,1,,1,1,1,,3,3,5,,4,3,4,,5,4,3,,1,2,6,,2024,Q4,PL,2
R_57JxyHTL06XSyX9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,2,2,,1,2,4,,8,4,8,,1,2,3,,2024,Q4,PL,2
R_7di9jrQ8pa6z9Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,3,4,3,5,3,4,,,8,4,8,8,1,2,,,2024,Q4,PL,2
R_1VuS63IUtnV0fi9,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,,1,,,,,,,,1,1,,,,,1,,1,1,1,,1,1,1,,3,3,3,,3,3,3,,8,4,8,,1,2,6,,2024,Q4,PL,2
R_1CfIBvwlqjGy15D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,3,3,4,3,4,,8,4,6,6,1,2,2,,2024,Q4,PL,2
R_3rK4pklwBebn1tf,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,1,1,1,,1,1,1,,4,4,4,,3,3,4,,8,8,8,,3,2,6,,2024,Q4,PL,2
R_1qDETeiE8vL9Jel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,3,4,,,,5,,,8,4,,,,2,,,2024,Q4,PL,2
R_1rLZgzaTBKLZwjT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,2,,4,4,4,,8,8,8,,7,3,4,,2024,Q4,PL,2
R_3Cj7hSl7EA9c9xf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,2,1,,3,3,3,,8,8,8,,1,2,8,,2024,Q4,PL,2
R_6KvepDuxweXXmVT,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,1,1,,1,1,1,,3,3,2,,2,4,4,,8,4,8,,1,2,6,,2024,Q4,PL,2
R_5ympM29CwngU5pf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,3,3,3,,,,,,1,2,6,,2024,Q4,PL,2
R_4O2aaL3itbEdhKm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,1,4,1,,,1,,,6,2,6,,,7,,2025,Q1,CL,3
R_0NUZkEzXJvWB6RM,1,1,,,,,1,,,1,,,,,1,,,4,,,,,3,,1,1,,,,,4,,1,1,,,,,1,,4,3,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_e4Ygd6ZwaVoFXgi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,2,,,,,,,,2025,Q1,CL,3
R_8B2g7Dm5v1xAxwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,5,,4,,,,2,,5,,7,,,,2,,2025,Q1,CL,3
R_5Ue94uApPx8lnSF,,,1,,,1,1,1,,,1,,,,,1,,,4,,,,,5,,,4,,,4,3,2,,,,,,,,1,,,3,,,4,2,4,,,1,,1,,,,,,5,,4,,,,,,4,,5,,,,2025,Q1,PL,3
R_74UkvyEwIXr2kFj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,4,,,4,4,4,,,4,,,1,2,6,,2025,Q1,PL,3
R_7zrTFObastsRw2t,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,5,,,,,1,,,,1,,,,3,,,,5,,,,4,,,,2,,,2025,Q1,PL,3
R_3JaxE3JF3p7SBU2,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,,,,3,,,,,,,,2,,,2025,Q1,PL,3
R_7MJKrW9WE5CyOmO,1,1,,1,1,,,,,,,,1,,,,,,,,3,,,,3,4,,4,4,,,,,,,,1,,,,3,4,,4,3,,,,,,,1,,1,1,,,,,3,,3,4,,,,,7,,1,1,,2025,Q1,PL,3
R_7EBtveQfciIUyGq,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,1,1,,,1,1,1,,1,3,,,2,2,2,,8,4,,,1,2,6,,2025,Q1,PL,3
R_7hlNoqu6xEqs723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,5,1,,,5,5,5,,8,8,,,1,2,6,,2025,Q1,PL,3
R_7MR1PiLu7IO00fJ,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,3,,2,1,1,,,1,1,,,4,5,,,5,5,,,8,4,,,1,2,,,2025,Q1,PL,3
R_7IzmrpRTzmCHHyT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,4,,5,5,5,,8,4,8,,1,2,1,,2025,Q2,CL,4
R_1khAvywRxIAzyZz,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,1,,,,1,1,1,,3,,,,3,4,4,,5,,,,1,2,6,,2025,Q2,CL,4
R_3QtbLrTKmaffwgA,,1,,1,,,,,,1,,,,,,,,5,,,,,,,,5,,1,,,,,,1,,,,,,,,5,,1,,,,,1,1,1,1,1,1,1,,3,5,4,5,3,3,4,,7,4,2,6,1,2,6,,2025,Q2,CL,4
R_7TvRmBJEvYfUJih,,,,,1,1,,1,,,,,,,,1,,,,,,,,5,,,,,5,4,,5,,,,,,,,1,,,,,5,5,,4,1,,,,,,,,5,,,,,,,,6,,,,,,,,2025,Q2,CL,4
R_5qmMEhyaSGqNAIU,,1,,,,,1,,,,,,,,,,,,,,,,,,,4,,,,,3,,,,,,,,,,,2,,,,,2,,,,,,1,,,,,,,,3,,,,,,,,3,,,,2025,Q2,CL,4
R_7dnZ1npaytQjFti,1,1,,1,,,,,,1,,,,,,,,4,,,,,,,2,4,,3,,,,,,1,,,,,,,2,4,,1,,,,,1,1,,,,1,1,,2,2,,,,2,3,,8,4,,,,2,6,,2025,Q2,CL,4
R_5jXP72qu9DyoOFr,1,,1,1,1,1,1,1,,,,1,,1,,,,,,4,,5,,,4,,4,4,4,3,5,4,,,,,1,1,1,1,2,,3,5,1,2,4,2,,1,1,1,1,1,1,,,3,2,4,5,5,4,,,4,7,2,2,4,4,,2025,Q2,CL,4
R_75zR2b3PESmhrDN,,,,,,,,1,,,,,,,,1,,,,,,,,5,,,,,,,,4,,,,,,,,1,,,,,,,,4,1,,,,,,,,5,,,,,,,,1,,,,,,,,2025,Q2,CL,4
R_1jZmqySumACqP6x,,1,,1,,,,,,1,,,,,,,,2,,,,,,,,2,,2,,,,,,,,1,,,,,,2,,2,,,,,1,1,1,1,1,1,,,3,5,2,2,1,1,,,4,1,2,5,1,2,,,2025,Q2,CL,4
R_1iweIzvyIpFPmoa,1,1,1,,1,1,1,1,,,,,,,1,,,,,,,,4,,4,4,3,,4,4,5,4,,,,,,,1,,4,5,5,,4,4,5,4,,1,1,1,1,,1,,,5,5,4,4,,5,,,8,8,8,8,,8,,2025,Q2,CL,4
R_6n3f0DPFESieGTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,Q3,PL,1
R_61Fy0BzLqoI1ORA,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,1,1,1,,1,1,1,,3,3,3,,3,3,3,,8,8,3,,8,2,2,,2024,Q3,PL,1
R_7r3dnbO0bVgUqhH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,2,,3,5,4,,8,4,8,,1,2,6,,2024,Q3,PL,1
R_1OO6AU32UZqpUbz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,4,4,,,4,4,,,8,8,,,4,8,,,2024,Q3,PL,1
R_6sSTI9vLnLpbYXI,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,1,1,1,,1,1,1,,2,2,2,,3,3,3,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_6kdpw0CvJ4MJl6s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,5,2,,,2,2,5,,8,4,,,1,2,6,,2024,Q3,PL,1
R_7rI1jRXVDRQGMKL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,,2,3,,3,3,1,3,,8,4,,8,1,2,6,,2024,Q3,PL,1
R_7Kx2ueThjP5TNoI,,,,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,,,,,,,1,,,,,,,,2,,,,,,,,1,,,2024,Q3,PL,1
R_7Co8Yes7iw7kDtv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,3,3,2,,,4,,,8,8,8,,,2,,,2024,Q3,PL,1
R_6P6kv2usBVcSXc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,1,1,1,,1,1,2,,8,8,8,,1,2,3,,2024,Q3,PL,1
R_7LYJaKdJx0FO9RX,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,1,,,,,1,,1,1,1,,1,1,1,,2,5,2,,2,2,2,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_7zvkLhsv7UG8Lec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,1,,1,1,2,,8,4,8,,2,2,8,,2024,Q3,PL,1
R_7CS7ZBpuI2oSEyB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,2,2,2,,2,2,,,3,4,6,,1,2,,,2024,Q3,PL,1
R_10ps6w0h4aGN1tL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,5,5,5,5,5,5,,6,4,3,3,1,2,6,,2024,Q3,PL,1
R_1vtBbw2niTvkTWV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,,3,3,,,3,3,,,8,4,,,8,2,,,2024,Q3,PL,1
R_3jZ21bGgT2SBFek,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,,,,,1,,,,,,,,1,,,,,,,,3,,1,1,1,,1,1,1,,2,2,2,,4,1,2,,8,8,8,,1,2,6,,2024,Q3,PL,1
R_7P5VvXleb80JpZg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,3,,,,,,,1,2,,,2024,Q3,CL,1
R_61mGDoPi2Wt1Xch,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,,,,,1,,,,,,,,1,,,,,,,,3,,1,1,1,1,1,1,1,,2,2,2,1,2,1,2,,8,4,8,1,1,2,6,,2024,Q3,CL,1
R_66vjOD0dD1fdJlv,1,1,1,,1,1,1,1,1,1,1,,1,1,,1,5,4,5,,5,4,,5,5,5,4,,5,4,4,4,1,1,1,,1,1,1,1,5,5,5,,4,5,4,4,1,1,1,1,1,1,1,,5,5,4,4,4,4,5,,3,6,7,4,5,2,1,,2024,Q3,CL,1
R_7NMjaLN5O8ES9LX,1,,1,1,,,,1,,,,1,,,,,,,,3,,,,,3,,1,4,,,,2,,,,,,,,,4,,4,4,,,,3,1,1,1,1,1,1,1,,2,2,3,3,3,4,4,,7,6,6,5,5,2,3,,2024,Q3,CL,1
R_7FeM0a2sFObARGz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,4,4,3,,5,5,,,1,2,1,,1,2,,,2024,Q3,CL,1
R_76bcsWLg83oiWaG,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,,,,1,,1,1,1,1,,,4,,4,5,4,4,,,8,,8,1,2,6,,2024,Q3,CL,1
R_1kG0WX6efjlNd8K,,1,,1,,,,,,,,1,,,,,,,,3,,,,,,1,,1,,,,,,1,,,,,,,,2,,2,,,,,1,1,1,,1,1,1,,4,4,5,,1,4,5,,8,4,8,,8,2,6,,2024,Q3,CL,1
R_5ePOGW15l8afPB5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,5,5,5,3,5,2,5,,7,4,7,3,4,7,2,,2025,Q2,PL,4
R_73dPdX83wFph1bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,4,1,3,2,2,3,,8,4,8,8,1,2,6,,2025,Q2,PL,4
R_38CHcDqzm4j956H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,2,2,2,,,2,,,8,8,8,,,2,,,2025,Q2,PL,4
R_6g5TBYM1c8EDbMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_3DMtFdjD8nWW9eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,3,,3,1,3,,8,8,8,,1,2,6,,2025,Q2,PL,4
R_6ETjC2gqC2lm4Xa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,4,,2,3,3,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_10vJWGb45nimnHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,3,5,4,5,4,4,,8,4,1,1,1,2,6,,2025,Q2,PL,4
R_1VmydJ9RGFvm5Ly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,4,5,4,4,4,5,4,,8,4,8,8,4,2,6,,2025,Q2,PL,4
R_5LdtHjzDQoa2Blm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,2,,3,1,4,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_5ukjfvU5JkVw3Id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,3,4,3,3,2,,2,,8,4,8,8,1,,6,,2025,Q2,PL,4
R_7IhA2kPLigVbrsB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,2,2,2,,2,2,2,,8,4,8,,1,2,6,,2025,Q2,PL,4
R_1zcHJnTAowPNyD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,2,,4,4,4,,8,8,8,,1,2,6,,2025,Q2,PL,4
R_7ydZ1F4jSbIa1SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,2,2,2,,2,2,,,8,8,8,,1,2,,,2025,Q2,PL,4
R_3OcU4axOJF8izkq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_5aFZvpgaOPZQ0eJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,Q2,PL,4
R_72z0KrIeoBxmGlW,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,1,,,,,1,,1,1,1,,1,1,1,,3,3,3,,5,5,5,,8,8,8,,1,2,6,,2025,Q2,PL,4
R_1LGvajFJ9lcPq5R,,,1,,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,,,,,,,3,,,,,3,1,1,1,1,1,1,1,,2,4,2,2,3,3,3,,8,8,8,1,1,2,6,,2025,Q2,PL,4
R_6rND15rZLrYTVjH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,3,3,3,3,3,3,3,,8,4,8,8,1,2,6,,2025,Q2,PL,4
R_5XmSEMgosal4REa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,1,,4,4,4,,,5,5,,8,4,8,,,3,8,,2025,Q2,PL,4
R_bpB2shsm1oU8UBw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_1BRBOMYO0YkgyYC,1,1,1,1,1,1,,1,1,1,1,1,,1,,1,4,5,2,5,,2,,2,4,3,4,1,5,5,,4,,,,,,,,,4,2,2,4,4,1,,2,1,1,,1,1,1,,,3,1,,5,2,4,,,5,3,,7,2,2,,,2024,Q4,CL,2
R_87xTObH78Pe20Dk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_1NdPEUW9OywVSnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_cIwwJWMefdcIizQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,4,,,1,4,3,,,1,,,8,2,3,,,2024,Q4,CL,2
R_4PGL3pu0dabvT3E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2024,Q4,CL,2
R_1lziFoCJ4YG1XJD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,3,3,,,,1,1,,8,8,,,,2,8,,2024,Q4,PL,2
R_7pKcNHMN5SqOEGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,3,3,,,3,3,3,,8,8,,,1,1,2,,2024,Q4,PL,2
R_5zBm1h6sfpc87wi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,4,,4,1,5,,8,8,8,,1,2,6,,2024,Q4,PL,2
R_7lm37600km26DnP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,2,3,3,2,3,4,4,,5,4,8,8,1,2,6,,2024,Q4,PL,2
R_7NSeiH5XSCgh0o9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,3,,,1,3,3,,,8,,,8,2,6,,2024,Q4,PL,2
R_5tMAL27X3MJa8I2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,3,3,,4,4,4,,8,8,8,,1,2,6,,2024,Q4,PL,2
R_1j37425XSQ23VO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,3,4,3,,4,4,4,,8,8,8,,1,2,6,,2024,Q4,PL,2
R_5C3KzcJDIDSdtfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,5,5,5,,5,5,5,,8,4,8,,7,2,8,,2024,Q4,PL,2
R_3QrOmyxOzNnBFHV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,3,3,3,,4,3,,,8,7,8,,1,2,,,2024,Q4,PL,2
R_d6lqQWqPU1BZ8eG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,4,1,1,4,5,,,,1,6,4,2,1,,,,2025,Q1,CL,3
R_4MYcOPLshoHJzuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_83aojA4AZcKMqVw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,3,,2,5,,,,,5,,3,2,,2025,Q1,CL,3
R_cTH7O1EvPj3fCSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,1,,3,4,4,,,,2,,1,2,8,,2025,Q1,CL,3
R_8cfPCnneegXRl6C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,CL,3
R_aad2DO0qv09Ffdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,,4,4,2,,3,2,5,,2,1,4,,8,2,7,,2025,Q1,CL,3
R_1GlGVqL7kBl5N6S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,4,,,3,1,,,,6,,,2,5,,,,2025,Q1,CL,3
R_50Wjp0lqIfhXxjr,1,1,1,1,1,,,,,,,,1,,,,,,,,4,,,,5,5,4,4,5,,,,,1,,,1,,,,5,5,4,4,5,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,2025,Q1,PL,3
R_53j1aUjbHpiksOs,,1,,,1,,,,,,,,1,,,,,,,,5,,,,,4,,,5,,,,,,,,1,,,,,4,,,5,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2025,Q1,PL,3
R_1Po1qX0oWFY0FED,1,1,,1,,1,1,,,,,,,,,,,,,,,,,,4,4,,3,,3,4,,,,,,,,1,,4,4,,4,,3,3,,,1,,,,1,,,,3,,,,5,,,,4,,,,2,,,2025,Q1,PL,3
