ResponseId,Q3_SHARED,Q19_SHARED,Q11_SHARED,Q16_SHARED,Q17_SHARED,Q18_SHARED,Q4_SHARED,Q20_SHARED,Q21_SHARED,Q75_SHARED_1,Q75_SHARED_2,Q75_SHARED_3,Q75_SHARED_4,Q75_SHARED_5,Q75_SHARED_6,Q75_SHARED_7,Q75_SHARED_8,Q37_SHARED_1,Q37_SHARED_2,Q37_SHARED_3,Q37_SHARED_4,Q37_SHARED_5,Q37_SHARED_6,Q37_SHARED_7,Q37_SHARED_8,Q38_SHARED_1,Q38_SHARED_2,Q38_SHARED_3,Q38_SHARED_4,Q38_SHARED_5,Q38_SHARED_6,Q38_SHARED_7,Q38_SHARED_8,Q40_SHARED_1,Q40_SHARED_2,Q40_SHARED_3,Q40_SHARED_4,Q40_SHARED_5,Q40_SHARED_6,Q40_SHARED_7,Q40_SHARED_8,Q41_SHARED_1,Q41_SHARED_2,Q41_SHARED_3,Q41_SHARED_4,Q41_SHARED_5,Q41_SHARED_6,Q41_SHARED_7,Q41_SHARED_8,Q43_SHARED_1,Q43_SHARED_2,Q43_SHARED_3,Q43_SHARED_4,Q43_SHARED_5,Q43_SHARED_6,Q43_SHARED_7,Q43_SHARED_8,Q52_SHARED_1,Q52_SHARED_2,Q52_SHARED_3,Q52_SHARED_4,Q52_SHARED_5,Q52_SHARED_6,Q52_SHARED_7,Q53_SHARED_1,Q53_SHARED_2,Q53_SHARED_3,Q53_SHARED_4,Q53_SHARED_5,Q53_SHARED_6,Q53_SHARED_7,LOB,quarter,year,wave
R_3nf7l3F8oCSLlHV,67,2,2,50,1,3,5,RN,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,2,,,,2,2,2,1,2025,3
R_5ziJlm7YpbVBN0z,59,1,2,7,3,1,4,manager,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,3,3,,,,3,3,2,1,2025,3
R_7rO2v8TB8vlDgjG,63,1,1,48,1,2,4,Carpenter,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,1,1,3,3,1,2,1,2025,3
R_3at3zLXMMfnjkXh,59,9,2,44,1,5,6,Leave blank.,15,0,0,0,0,0,0,1,0,,,,,,,-99,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,2,,1,1,1,1,1,1,1,2,3,3,3,2,1,2,2,3,2024,1
R_6wcxahOp9xp8Vtr,72,8,2,22,1,2,3,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,,,,,4,5,5,2,3,2024,1
R_5X4fHQ5GLoDiurh,56,1,2,3,1,3,3,Educator,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,3,2024,1
R_79oFphvUBEdBLl2,73,8,1,36,1,5,5,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,5,4,4,4,5,5,5,2,3,2024,1
R_6O0x4Lvz6u96j3d,76,8,2,47,1,3,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,5,5,,,,5,,2,3,2024,1
R_3e7w4cwrVRbzKxz,68,8,2,47,1,4,4,retired,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,3,3,5,,5,5,,2,3,2024,1
R_1nAidjt6UJxMVyv,79,8,2,3,1,2,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,3,,,,3,3,3,2,3,2024,1
R_3YEVHK08kRXNcTB,66,2,1,44,1,5,2,Tradeshow Exhibit Specialist,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,3,4,3,,2,1,3,2,3,2024,1
R_5PtJ2fZfjbJEusA,49,8,2,14,1,3,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,3,3,3,,4,3,3,2,3,2024,1
R_7ISOrjDpsTZSncH,42,1,2,10,1,4,5,Travel agent,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,2,3,5,4,3,2,3,2024,1
R_1GOd5wPh8FwFW6L,70,8,2,28,1,3,2,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,5,,,,,5,,2,3,2024,1
R_5WSUW1C38WSU9JA,45,1,2,34,1,4,4,Teacher,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,3,3,3,,,3,,2,3,2024,1
R_54dRPPJN5fmm0uO,85,2,2,33,1,5,5,Registered Dietitian,14,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,0,3,3,3,,,3,,2,3,2024,1
R_1mF2zBk401ZCd3s,56,8,2,33,6,2,3,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,4,4,3,,4,4,4,2,3,2024,1
R_34pjRkGNbG1BOOp,61,1,1,44,1,5,8,Principal Client Account Manager,9,0,1,0,1,0,0,0,0,,-99,,-99,,,,,,,,,,,,,,1,,1,,,,,,0,,0,,,,,,1,,1,,,,,1,1,1,1,1,1,1,3,4,3,3,3,3,4,2,3,2024,1
R_1gHC0kV61IafCDA,70,8,2,14,1,2,3,Retired,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,3,3,,,5,5,5,2,3,2024,1
R_5nx6CdZYrgzJsTn,71,8,2,34,1,3,3,-99,15,0,0,0,0,0,0,1,0,,,,,,,-99,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,3,,1,1,1,0,1,1,1,3,3,3,,3,3,4,2,3,2024,1
R_3ly5cNy6jzwMsS5,80,8,2,16,1,1,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,1,,,2,,,2,4,2024,2
R_6cktZYa5IpunkE9,71,8,2,26,1,4,4,,15,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,2,2,,,,1,1,1,,1,1,1,5,5,3,,5,5,3,2,4,2024,2
R_1f2GkZhZzXsXzyz,75,8,2,29,1,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,4,4,,5,5,5,2,4,2024,2
R_6XfWiBhUuk3NsTD,55,1,2,41,1,4,5,Teacher,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,3,3,,,3,4,,2,4,2024,2
R_3H5hCnGIbVRKTjo,76,8,2,34,1,2,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,3,,,3,3,,2,4,2024,2
R_1rLZgzaTBKLZwjT,70,8,2,3,1,2,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,4,2,,4,4,4,2,4,2024,2
R_7sbs78HnBebqKs1,79,8,1,19,1,5,5,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,,,1,1,1,1,1,1,1,3,4,3,3,3,3,4,2,4,2024,2
R_5Ks7KxyPOAxfCOx,64,3,2,6,1,2,5,consultant,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,5,2,,,2,2,2,2,4,2024,2
R_7f1325GYJd7xzNv,81,1,1,22,1,5,6,Mathematics Teacher,10,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,3,,,,,2,,,,,,,1,1,,,,,,5,4,2,4,2024,2
R_5C3KzcJDIDSdtfC,47,1,2,10,1,5,2,verifier,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,5,5,5,,5,5,5,2,4,2024,2
R_6QtToUohJWoRkAG,38,6,1,15,1,2,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,3,3,3,2,,3,2,2,4,2024,2
R_5g5fzeb7BCUHVKN,82,8,2,10,1,4,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,4,2024,2
R_67dpEcyKGiEBOy7,70,8,2,10,1,4,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,5,3,,5,5,5,2,4,2024,2
R_1LwCJZfjwdeO5iA,75,8,2,17,1,3,1,makedo service,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,1,,,,2,,2,4,2024,2
R_6NwEhsw25fWQkV4,72,8,2,24,1,4,5,Retired Postmaster ,15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,1,1,1,,1,1,1,2,2,4,,4,3,4,2,4,2024,2
R_7ewYvvLqgw8cO6l,70,1,2,23,1,5,5,School Psychologist ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,3,3,3,4,4,4,2,4,2024,2
R_6oLQNehMYVGlyAw,45,1,1,5,1,5,6,Chief executive officer ,2,,1,1,,,,1,,,,,,,,,,,,,,,,,,,5,4,,,,4,,,,,,,,,,,4,3,,,,4,,,,,,,,,,,,,,,,1,4,2024,2
R_3kMwbp0IvREUMPc,48,1,1,31,1,5,5,Director,7,,1,,1,1,1,,,,,,,1,,,,,,,,5,,,,,4,,5,5,4,,,,1,,1,1,1,,,,5,,4,5,4,,,1,1,1,1,1,1,1,4,4,5,5,5,5,5,1,4,2024,2
R_53mcLlvbdZrg3fW,44,1,1,17,2,2,2,ceo,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,5,5,3,3,3,3,3,1,4,2024,2
R_67NB5Ng1Jc8GBai,39,1,2,10,2,4,6,President,10,1,,,1,1,,,,,,,,,,,,,,,,,,,,4,,,4,4,,,,,,,,,,,,5,,,5,5,,,,1,1,1,1,1,1,1,5,5,2,5,5,3,3,1,4,2024,2
R_3YsToGvxO1KAVWQ,59,1,1,44,2,5,4,Director,9,,1,,,,,,,,1,,,,,,,,2,,,,,,,,2,,,,,,,,1,,,,,,,,2,,,,,,,1,1,1,1,1,1,1,3,3,3,3,3,2,2,1,4,2024,2
R_3DFGpvMOWBmobS8,39,1,2,15,1,1,1,Human resource,3,,,,1,1,,,,,,,,1,,,,,,,,4,,,,,,,2,3,,,,,,,,1,,,,,,,3,5,,,,1,1,1,,1,1,,5,4,4,,4,5,,1,2,2025,4
R_7Lb9e3fTWkqMV81,31,1,1,5,1,4,5,Chief Technology Officer CTO,7,1,1,1,1,1,1,,,,,,,1,1,,,,,,,4,4,,,3,2,3,3,5,5,,,,,,1,1,1,,,3,3,3,3,5,4,,,,1,1,,1,1,1,,3,5,,3,4,5,1,2,2025,4
R_11z5pnqHw3Y0f7Q,32,1,1,17,4,3,3,Package Handler,14,1,,,,,,,,1,,,,,,,,4,,,,,,,,4,,,,,,,,1,,,,,,,,5,,,,,,,,1,1,,,,1,,3,3,,,,5,,1,2,2025,4
R_5j7k96S2CwFDlMd,33,1,1,44,1,5,5,Business Owner Partner and Sales Department Manager,5,,1,,1,,,,,,1,,,,,,,,5,,,,,,,,5,,5,,,,,,1,,,,,,,,5,,5,,,,,,,1,1,,,1,,,3,2,,,5,1,2,2025,4
R_1FoVkcOSMDmDxw5,30,1,1,14,1,4,7,CEO,8,1,,,1,,1,,,,,,1,,1,,,,,,4,,4,,,3,,,4,,4,,,1,,,1,,1,,,4,,,4,,4,,,1,,,,,,,4,,,,,,,1,2,2025,4
R_60StLFyXPqTP8Wv,32,1,1,39,1,4,7,president,2,1,1,1,1,,,,1,1,,,,,,,,4,,,,,,,,4,4,3,5,,,,4,1,,,,,,,,3,5,4,3,,,,4,1,,1,1,,,,3,,4,4,,,,1,2,2025,4
R_3Hh68xERF29gyad,41,1,1,5,2,4,5,head of cutom er service,4,,1,,,,1,,,,,,,,1,,,,,,,,4,,,,4,,,,4,,,,,,,,,,,,4,,,,3,,,1,1,1,1,1,1,1,5,5,5,5,5,4,4,1,2,2025,4
R_6DAmrUdBLa86AEn,37,1,1,14,1,4,7,HR,3,,,,,,1,,1,,,,,,1,,1,,,,,,4,,5,,,,,,5,,5,,,,,,,,1,,,,,,3,,4,1,,,,,1,,5,,,,,5,,1,2,2025,4
R_1dZ2eV2WIl18aVd,32,1,1,10,1,4,4,Owner and operator ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,5,5,3,5,5,5,1,2,2025,4
R_6q84gRJbUb034Ow,41,1,1,43,1,3,5,Sales builder,2,1,,1,,1,,,,1,,,,,,,,5,,,,,,,,3,,3,,4,,,,1,,,,1,,,,3,,4,,3,,,,1,1,1,1,1,1,1,5,5,2,3,2,2,2,1,2,2025,4
R_5is7bcJMHmiMmVr,42,1,1,21,4,2,4,Director ,3,,,,,,1,,,,,,,,1,,,,,,,,4,,,,,,,,4,,,,,,,,1,,,,,,,,5,,,1,1,1,1,1,1,,5,5,4,5,5,5,,1,2,2025,4
R_6dK5dH6jFPCiHqA,34,3,2,24,1,4,8,CTO,3,,1,,,1,,,,,1,,,1,,,,,4,,,3,,,,,4,,,4,,,,,,,,1,,,,,5,,,4,,,,,,,,1,,,,,,,4,,,1,2,2025,4
R_1EQHj0eB28hV3uM,47,3,2,10,1,1,2,Owner operator ,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,2,2,2,,,3,,1,2,2025,4
R_6wZDikPThSl0q7D,51,1,1,36,2,1,2,Associate ,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,4,3,4,4,5,4,2,2,2025,4
R_3TXwUTwnuVNzq9z,67,8,2,44,1,2,3,,15,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,1,,,,,1,,1,1,1,1,1,1,,3,3,3,3,3,3,,2,2,2025,4
R_34RmNLbHIlvnQf7,76,8,2,43,1,4,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,4,2,3,,3,2,,2,2,2025,4
R_7f2G17lEZWCmyjU,54,1,2,44,3,5,2,associate,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,2,1,2,,5,2,5,2,2,2025,4
R_7qV95oAZPxyNIGb,70,8,2,43,1,2,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,3,3,3,,,3,,2,2,2025,4
R_5Ppdxg2lFX9dgjI,70,8,1,45,1,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,3,3,,,3,,3,2,2,2025,4
R_3mIYtnrCjfRhwL7,86,8,1,15,1,5,6,,15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,3,,,1,1,,,,1,,3,3,,,,3,2,2,2025,4
R_1GRxlnRqzlfGaI1,68,2,2,31,1,4,2,Part time Nanny,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,4,4,4,,2,2,2,2,2,2025,4
R_3YzYDennUpmo7Hb,61,8,1,6,1,2,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,3,2,2,1,,3,3,2,2,2025,4
R_1527VpluaklTafL,45,1,1,1,2,4,5,Employed,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,5,2,2,5,5,2,2,2,2025,4
R_1Id8HqJGCPCNd0w,55,6,2,47,1,1,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,4,1,1,,1,2,,2,2,2025,4
R_1TNLpyhVpY26jVf,42,1,1,5,1,5,5,CEO,9,1,1,,,1,1,,,,1,,,,1,,,,4,,,,4,,,4,5,,,4,4,,,,,,,,1,,,4,5,,,4,4,,,,1,1,1,,,,,3,2,3,,,,1,1,2025,3
R_53j1aUjbHpiksOs,29,1,1,10,2,4,8,Social media marketing specialist,7,,1,,,1,,,,,,,,1,,,,,,,,5,,,,,4,,,5,,,,,,,,1,,,,,4,,,5,,,,,,,,,,,,,,,,,,1,1,2025,3
R_1ezzoexh40dpsAk,80,3,2,5,1,4,8,VICE PRESIDENT,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,4,4,1,2,4,2,1,1,2025,3
R_6PI8eII1OjoFvYy,45,1,1,44,1,4,8,Risk manager,5,,1,1,1,,1,,1,,,,1,,,,,,,,4,,,,,,5,2,4,,4,,4,,,1,1,,,,1,,5,2,4,,3,,4,,1,1,1,1,,1,,2,5,4,5,,4,1,1,2025,3
R_3MYRETYIAzqgZrY,37,1,2,36,1,4,4,Management,9,1,,,,1,,,1,1,,,,,,,,3,,,,,,,,4,,,,2,,,1,,,,,1,,,,3,,,,2,,,2,1,1,1,,1,1,1,2,2,2,,3,3,4,1,1,2025,3
R_7r66fvdh3OZ8isA,57,1,1,15,1,4,6,Account director ,11,,,,,1,,1,1,,,,,1,,1,,,,,,4,,3,,,,,,4,,3,4,,,,,,,1,,,,,,4,,4,3,1,1,,,,1,1,1,1,,,,3,1,1,1,2025,3
R_5c6NzZ5AySzBxos,38,3,1,39,1,1,2,owner,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,1,1,2025,3
R_3ttnzzQ9PooggmO,49,1,1,5,1,5,4,Director,7,1,1,,,1,,,1,1,1,,,,,,,5,4,,,,,,,4,5,,,5,,,4,,1,,,1,,,,4,5,,,5,,,4,,1,1,1,1,,1,,5,5,4,5,,4,1,1,2025,3
R_1Qsy3nKdZzeAMAb,51,1,2,31,4,4,5,Office manager ,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,3,3,2,,3,3,,1,1,2025,3
R_6H6um1CvOQ6khx0,31,1,2,11,2,3,3,Head of Human Resources ,10,1,,1,,,,1,,,,1,,,,,,,,5,,,,,,3,,5,,,,3,,,,,,,,,,3,,5,,,,3,,,1,1,,1,1,1,,3,2,,5,4,4,1,1,2025,3
R_610R6y3UXfOQbbH,73,1,1,47,1,5,9,Attorney,9,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,1,,1,1,1,,1,1,1,2,3,2,,2,2,2,1,1,2025,3
R_6az7dRbzMClHfe1,59,1,2,33,1,4,5,Manager,5,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,3,4,,,1,1,1,,,,,3,4,4,,,,,1,1,2025,3
R_7TzWMpjBXCkbqCz,41,1,1,33,1,5,6,CEO,9,1,,1,1,1,,,,,,,,1,,,,,,,,5,,,,4,,5,5,5,,,,,,,,1,,,,4,,4,5,5,,,,1,,,,1,,1,4,,,,4,,5,1,1,2025,3
R_71TtKl4Wk8jgaos,29,1,1,1,1,4,5,Manager ,12,,,,1,1,1,,,,,,1,1,,,,,,,2,3,,,,,,,3,2,3,,,,,,,,1,,,,,,3,2,4,,,1,1,1,,1,1,1,4,5,2,,1,1,1,1,1,2025,3
R_5m34EzkZLAmCsxP,20,1,1,5,1,4,4,CEO,8,,1,,1,1,1,1,,,1,,1,1,1,1,,,4,,4,5,4,5,,,3,,5,4,3,4,,,,,,1,,1,,,4,,4,5,4,3,,1,1,,,1,1,,4,4,,,3,4,,1,1,2025,3
R_7BFA4tm2tYmhgrL,35,1,1,33,1,4,5,CFO ,8,,1,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,1,1,,4,,,,5,4,1,1,2025,3
R_6shpL7cdt6Ut2xS,51,3,2,18,1,5,3,Educator,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,0,4,4,,,4,4,,1,3,2024,1
R_1Ea71OCaJrkIKNI,25,1,1,7,1,1,2,web dev,7,0,1,0,0,0,0,0,0,,1,,,,,,,,4,,,,,,,,4,,,,,,,,1,,,,,,,,4,,,,,,,0,0,0,1,0,0,0,,,,3,,,,1,3,2024,1
R_5XpWBWtC64DEqcP,40,1,1,44,3,4,3,Ceo,2,1,0,0,0,0,0,0,0,1,,,,,,,,4,,,,,,,,4,,,,,,,,1,,,,,,,,4,,,,,,,,0,0,0,0,0,0,0,,,,,,,,1,3,2024,1
R_3QGEJVWzjk4Q2Od,28,1,1,5,2,4,5,Owner,9,0,1,0,0,0,1,0,1,,1,,,,1,,0,,5,,,,5,,,,5,,,,5,,4,,1,,,,1,,0,,5,,,,4,,3,1,1,1,1,1,1,1,5,5,4,3,3,4,3,1,3,2024,1
R_6SAJ5viRDW0UIiS,53,1,1,26,1,2,3,Marketing director ,11,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,4,5,,,4,3,4,1,3,2024,1
R_6nvjmhvaISJVvXW,37,1,1,21,1,2,2,Owner,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,,3,,,,4,,1,3,2024,1
R_1exhG71T7wWdwhh,48,3,1,33,2,2,2,owner,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,3,2,3,,4,3,4,1,3,2024,1
R_7hni1TIqcmWW582,31,1,1,15,1,4,4,owner,5,1,0,0,0,1,1,1,1,0,,,,0,1,0,1,,,,,,4,,4,3,,,,3,2,4,4,0,,,,0,1,0,1,5,,,,4,5,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,2024,1
R_6OViOZNX6A0O93f,26,1,1,4,1,5,5,Chief Executive Officer,9,1,0,0,1,0,0,0,0,1,,,0,,,,,5,,,,,,,,5,,,2,,,,,1,,,0,,,,,5,,,3,,,,,1,1,1,1,1,1,0,4,5,3,5,4,4,,1,3,2024,1
R_7KZA1ItgYZW2QQW,69,2,1,50,1,1,3,Driver,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,2,,,2,3,3,2,1,2025,3
R_5O2fcJDsckY1a4V,74,8,1,39,1,1,4,Management,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,4,4,,,,,2,1,2025,3
R_5LI3iZkyXJFPruS,54,4,2,21,1,1,5,Oner/operator ,6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,1,1,1,,1,1,1,3,3,3,,3,3,3,2,1,2025,3
R_6PaXzLqbS6A4Hbe,72,8,1,43,1,1,5,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,3,3,3,,2,2,,2,1,2025,3
R_50Tytnl2g58PCb0,87,8,2,39,1,1,1,none,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,3,2,,,5,1,3,2,1,2025,3
R_7zpQVj0jZO0ohgO,82,8,1,10,1,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,5,5,3,,,2,,2,1,2025,3
R_1x7ezSQwdBmbMOd,62,8,1,50,1,2,1,Respite,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,2,1,2025,3
R_5GzMrro6TO2KM6J,40,9,2,39,1,4,4,,15,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,1,1,,1,2,,,2,2,,2,1,2025,3
R_72l8rLT7hcp3YFK,64,8,2,44,1,1,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,3,3,3,2,1,2025,3
R_6cUPTEzR9WLelKP,69,8,2,14,1,4,3,Retired,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2025,3
R_3fAEG6AwxBaOQyF,77,8,1,10,1,4,4,Retired,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,5,,,4,2,5,2,1,2025,3
R_6BXVXCAGknXAhfC,78,8,1,5,6,5,6,-99,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,,4,3,,4,5,,2,3,2024,1
R_5Si6InYfaeoyz3N,26,1,1,21,1,1,5,Operations ,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,,1,,,4,5,,2,3,2024,1
R_7r3dnbO0bVgUqhH,51,8,2,20,1,4,3,Disabled RN ,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,5,5,2,,3,5,4,2,3,2024,1
R_39v5QbZjEHpMPME,68,1,1,45,1,5,8,Lawyer,9,0,0,0,0,0,0,1,0,,,,,,,-99,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,3,,1,1,1,0,1,1,0,3,3,3,,3,5,,2,3,2024,1
